 21  772.076524 3.430E-27 4.541E-01.07140.098 3623.38990.71-.000646       2 2 2 01       1 3 3 01                    R 21e     3677642029 5 4 5 7    45.0   43.0
 21  772.077922 4.619E-25 4.052E-01.06730.076 2740.67260.74-.000730       2 0 0 02       1 1 1 02                    R 45e     4677642029 5 4 5 7    93.0   91.0
 21  772.088346 4.445E-29 1.084E-02.06290.066 3986.89160.65-.000806       1 2 2 01       1 1 1 02                    P 72f     4677642029 5 4 5 7   143.0  145.0
 21  772.095649 8.064E-29 5.229E-01.06810.084 4529.05080.76-.000713       3 1 1 02       2 2 2 02                    R 36e     3677642029 5 4 5 7    75.0   73.0
 21  772.115845 4.201E-24 5.925E-01.06380.067 2444.32370.67-.000889       1 0 0 01       0 1 1 01                    R 67e     4777642029 5 4 5 7   137.0  135.0
 21  772.118178 2.893E-28 5.018E-01.08420.112 3926.63500.73-.000639       2 3 3 02       1 4 4 02                    P  8e     3677842029 5 4 5 7    15.0   17.0
 21  772.137160 9.213E-30 2.859E-01.06570.070 4942.60450.70-.000812       1 1 1 11       0 2 2 11                    R 57e     3677742029 5 4 5 7   117.0  115.0
 21  772.172276 5.549E-27 4.900E-01.07980.107 3401.95310.69-.000616       1 4 4 01       0 5 5 01                    P 12f     3677742029 5 4 5 7    23.0   25.0
 21  772.182705 1.076E-29 3.446E-01.07250.100 4723.07080.70-.000678       2 4 4 02       1 5 5 02                    P 20f     3677642029 5 4 5 7    39.0   41.0
 21  772.220337 1.136E-28 1.679E+00.06570.070 4790.01710.70-.000812       3 0 0 01       2 1 1 01                    R 57e     3677742029 5 4 5 7   117.0  115.0
 21  772.224360 3.428E-29 6.099E-02.08780.118 3826.72020.77-.000398       3 1 1 03       2 2 2 03                    R  3f     3677742029 5 4 5 7     9.0    7.0
 21  772.244307 1.410E-28 3.692E-01.07050.096 4246.30270.73-.000709       1 5 5 01       0 6 6 01                    P 24e     3677542029 5 4 5 7    47.0   49.0
 21  772.324264 1.093E-29 2.274E-01.06840.087 4751.61910.76-.000702       1 2 2 11       0 3 3 11                    R 33f     3677642029 5 4 5 7    69.0   67.0
 21  772.357276 9.775E-29 4.732E-02.08530.114 3634.54030.74-.000645       1 1 1 11       1 0 0 12                    P  7e     3677742029 5 4 5 7    13.0   15.0
 21  772.357533 1.602E-29 2.756E-01.08090.108 4467.80570.70-.000608       4 0 0 04       3 1 1 04                    P 11e     3677742029 5 4 5 7    21.0   23.0
 21  772.386684 5.295E-29 1.594E-05.06800.083 2481.56250.76-.000719       0 4 4 01       1 1 1 02                    R 37e     3677642029 5 4 5 7    77.0   75.0
 21  772.414603 1.301E-30 4.389E-06.07120.098 2868.22710.72-.000671       1 3 3 01       2 0 0 02                    Q 22e     3677642029 5 4 5 7    45.0   45.0
