 11 2089.631380 2.839E-25 1.397E-03.05050.297 1293.63370.510.008670          0 1 0          0 0 0 10  5  6       10  2  9      574626305984162224    63.0   63.0
 11 2089.659893 1.561E-29 6.695E-02.05970.250 4174.03710.41-.004382          0 0 1          0 1 0 14  2 12       13  4  9      444233443231712211    81.0   75.0
 11 2089.742260 6.960E-23 6.563E-01.07520.415 1446.12790.710.011080          0 1 0          0 0 0 11  4  7       10  3  8      687321595967662423    69.0   63.0
 11 2090.022790 6.547E-23 2.334E+00.05390.312 1474.98030.52-.009179          0 1 0          0 0 0 10  6  4        9  5  5      686620595967662423    21.0   19.0
 11 2090.100610 6.442E-22 2.689E+00.03830.229 1216.19440.43-.009619          0 1 0          0 0 0  8  7  2        7  6  1      584620305967662423    51.0   45.0
 11 2090.105760 2.131E-22 2.668E+00.03920.226 1216.18970.50-.012189          0 1 0          0 0 0  8  7  1        7  6  2      688421595910672545    17.0   15.0
 11 2090.361360 3.620E-24 8.805E-04.08540.374  315.77950.820.001440          0 1 0          0 0 0  5  5  1        4  2  2      585521305967662423    11.0    9.0
 11 2090.371712 3.286E-27 5.175E+00.02840.195 4017.90630.340.003508          0 1 0          0 0 0 18  5 14       17  4 13      474223443331712211    81.0   75.0
 11 2090.398220 2.600E-25 5.269E-01.08210.543 2462.87520.61-.006479          0 0 1          0 1 0  7  3  5        7  3  4      564426305984162224    45.0   45.0
 11 2090.898420 1.581E-25 8.140E-01.06580.370 2399.16540.63-.005149          0 0 1          0 1 0  6  4  3        6  4  2      564526305984162224    13.0   13.0
 11 2090.974890 5.404E-25 1.763E-01.10330.431 1634.96710.73-.003739          1 0 0          0 1 0  2  0  2        1  1  1      574726305984162224     5.0    3.0
 11 2091.089880 9.560E-25 5.578E-01.09340.472 1875.46930.83-.000869          1 0 0          0 1 0  4  2  2        4  1  3      577620445910162545     9.0    9.0
 11 2091.104270 2.140E-25 6.385E-02.08780.408 2004.81540.69-.005329          1 0 0          0 1 0  5  2  3        4  3  2      554526305984162224    33.0   27.0
 11 2091.120937 1.761E-29 5.585E-01.02970.235 4585.34720.40-.003388          1 0 0          0 1 0 14  6  9       14  5 10      4442334432297122 9    81.0   75.0
 11 2091.336643 1.547E-27 1.702E+00.08880.412 3375.29770.69-.005703          0 1 1          0 2 0  3  0  3        4  0  4      4742234433257122 7    81.0   75.0
 11 2091.440290 4.280E-27 1.619E+00.08800.412 3381.70420.69-.004478          0 1 1          0 2 0  3  1  3        4  1  4      4742234433257122 7    81.0   75.0
 11 2091.581099 7.179E-29 2.012E-01.03070.281 4038.40280.47-.011416          1 0 0          0 1 0 11  8  3       11  7  4      4442334432297122 9    81.0   75.0
 11 2091.629603 2.392E-29 2.010E-01.03040.281 4038.35080.47-.011193          1 0 0          0 1 0 11  8  4       11  7  5      3442334432297122 9    81.0   75.0
 11 2091.660644 1.563E-26 2.144E-01.07200.387 2904.67010.55-.002729          0 2 0          0 1 0  9  6  3        9  3  6      444426443384672224    81.0   75.0
 11 2092.019061 5.652E-29 2.977E-01.06310.265 3959.25220.44-.013753          1 0 0          0 1 0 12  6  6       12  5  7      4442334432297122 9    81.0   75.0
 11 2092.029524 3.842E-29 5.043E+00.04040.229 4564.36670.57-.002079          0 3 0          0 2 0  9  6  4        8  5  3      344436443284672224    81.0   75.0
 11 2092.193223 4.995E-28 5.619E+00.02860.183 4432.85680.330.001308          0 1 0          0 0 0 19  4 15       18  5 14      474223443331712211    81.0   75.0
 11 2092.262095 1.056E-28 1.410E+00.06710.371 4016.05250.63-.007539          0 1 1          0 2 0  6  4  3        6  4  2      4442334432257122 7    81.0   75.0
 11 2092.350350 3.032E-24 4.599E-01.09750.440 1772.41340.750.009620          1 0 0          0 1 0  3  2  1        3  1  2      584520305967662423    21.0   21.0
 11 2092.399610 3.109E-25 4.486E-01.10550.440 2392.59240.61-.000629          1 0 0          0 1 0  7  3  4        7  2  5      576626305910162224    45.0   45.0
 11 2092.467428 1.152E-28 5.034E+00.03980.226 4564.03030.57-.001389          0 3 0          0 2 0  9  6  3        8  5  4      444436443284672224    81.0   75.0
 11 2092.497146 1.152E-28 5.980E-04.02450.235 2550.88160.40-.001192          0 1 0          0 0 0 13  7  7       14  2 12      344233443231712211    81.0   75.0
 11 2092.664592 1.477E-27 7.212E-05.01720.265 1557.84360.44-.002985          0 1 0          0 0 0 11  5  7       12  0 12      474223443330712210    81.0   75.0
 11 2092.946092 1.257E-28 1.496E-02.06610.298 3162.25830.51-.009284          0 0 1          0 1 0 11  1 10       10  3  7      4442334432297122 8    81.0   75.0
 11 2092.988073 4.478E-25 7.672E-01.07030.368 2398.38160.85-.003419          0 0 1          0 1 0  6  4  2        6  4  3      576626445910162524    39.0   39.0
 11 2093.046853 6.511E-29 9.477E-04.05390.315 2690.59380.550.007233          0 2 0          0 1 0  9  5  5        9  2  8      4442334432287122 8    81.0   75.0
 11 2093.223710 1.149E-26 5.854E-03.08140.396 1922.82900.670.006590          0 2 0          0 1 0  6  4  2        5  1  5      574426303384672224    81.0   75.0
 11 2093.316290 5.525E-24 9.645E-01.10140.494 1731.89670.79-.006209          0 0 1          0 1 0  2  0  2        3  0  3      585820305967162423    15.0   21.0
 11 2093.401752 3.184E-28 8.774E-02.09520.456 3316.14520.72-.002278          1 1 0          0 2 0  3  1  2        2  2  1      4742234433257122 7    81.0   75.0
 11 2093.409500 1.042E-24 1.035E+00.06300.354 2251.86230.590.000360          0 0 1          0 1 0  5  4  2        5  4  1      584720305967162423    33.0   33.0
 11 2093.515620 4.790E-26 4.918E-01.08630.445 2595.81270.570.000060          1 0 0          0 1 0  8  3  5        8  2  6      444426445984672224    17.0   17.0
 11 2093.545204 3.861E-27 1.630E+00.09390.434 3334.62650.71-.000379          0 1 1          0 2 0  2  1  1        3  1  2      4742234433257122 7    81.0   75.0
 11 2093.642700 5.840E-26 5.980E-01.07120.391 2569.50790.61-.002869          0 0 1          0 1 0  7  4  3        7  4  4      554426305984672224    15.0   15.0
 11 2093.821645 3.174E-28 1.411E+00.06360.371 4015.51460.63-.003832          0 1 1          0 2 0  6  4  2        6  4  3      4742234433257122 7    81.0   75.0
 11 2093.863870 3.590E-25 1.070E+00.06750.381 2251.69530.67-.003819          0 0 1          0 1 0  5  4  1        5  4  2      566526305910162524    11.0   11.0
 11 2093.976596 7.531E-28 1.941E+00.06470.391 3868.98680.67-.004114          0 1 1          0 2 0  5  4  2        5  4  1      4742234433257122 7    81.0   75.0
 11 2094.092940 1.648E-24 8.962E-01.09370.512 1739.48370.74-.005519          0 0 1          0 1 0  2  1  2        3  1  3      588721305910162545     5.0    7.0
 11 2094.311563 2.505E-28 1.937E+00.06440.391 3868.87280.67-.005938          0 1 1          0 2 0  5  4  1        5  4  2      4442334432257122 7    81.0   75.0
 11 2094.664872 4.048E-29 1.075E+00.06790.352 4186.56880.61-.001615          0 1 1          0 2 0  7  4  3        7  4  4      4442334432257122 7    81.0   75.0
 11 2094.879840 6.172E-29 1.552E-01.03090.298 3770.72410.51-.011333          1 0 0          0 1 0 10  8  2       10  7  3      3442334432297122 9    81.0   75.0
 11 2094.892801 1.852E-28 1.552E-01.03080.298 3770.71070.51-.011210          1 0 0          0 1 0 10  8  3       10  7  4      4442334432297122 9    81.0   75.0
 11 2095.007870 3.168E-25 4.785E-04.06700.324 1006.11570.570.001490          0 1 0          0 0 0  8  6  3        8  3  6      566626305910162224    51.0   51.0
 11 2095.056930 1.501E-24 4.410E-01.09240.467 2000.86290.850.003600          1 0 0          0 1 0  5  2  3        5  1  4      587721305910162545    33.0   33.0
 11 2095.198240 7.357E-25 1.482E+00.06150.319 2129.61850.73-.003079          0 0 1          0 1 0  4  4  1        4  4  0      577621305910162545     9.0    9.0
 11 2095.227316 5.472E-28 2.859E+00.06040.412 3746.77450.69-.007011          0 1 1          0 2 0  4  4  1        4  4  0      4742234433257122 7    81.0   75.0
 11 2095.251800 2.221E-24 1.491E+00.06300.325 2129.59910.72-.001979          0 0 1          0 1 0  4  4  0        4  4  1      588821305910162545    27.0   27.0
 11 2095.265514 1.642E-27 2.859E+00.05970.412 3746.76260.69-.004690          0 1 1          0 2 0  4  4  0        4  4  1      4742234433257122 7    81.0   75.0
 11 2095.495940 3.035E-24 3.792E-01.09790.497 1731.89670.860.000380          1 0 0          0 1 0  3  1  2        3  0  3      588626305910662524    21.0   21.0
 11 2095.497958 3.417E-27 4.363E-03.08010.436 2392.59240.61-.004539          0 0 1          0 1 0  8  0  8        7  2  5      474426443384672224    81.0   75.0
 11 2095.871789 2.008E-28 5.162E-01.06020.250 4052.80980.410.002064          1 0 0          0 1 0 13  4  9       13  3 10      4442334432297122 9    81.0   75.0
 11 2096.023568 2.037E-29 2.417E-01.04180.265 4125.59810.44-.017999          1 0 0          0 1 0 12  7  5       12  6  6      4442334432297122 9    81.0   75.0
 11 2096.319460 7.137E-25 3.113E-01.09320.449 1693.64990.55-.001399          1 0 0          0 1 0  2  2  0        2  1  1      587726305910162524     5.0    5.0
 11 2096.329089 8.546E-29 5.972E-04.08170.333 2490.35400.57-.001914          0 0 1          0 1 0  7  3  4        8  1  7      4442334432287122 8    81.0   75.0
 11 2096.895531 2.719E-28 8.407E-05.04630.281 2144.03130.47-.011030          0 1 0          0 0 0 10  9  2       11  6  5      574223443331712211    81.0   75.0
 11 2097.020670 1.089E-25 2.262E-01.08950.440 2211.19050.63-.001509          1 0 0          0 1 0  6  3  3        6  2  4      564426305984672224    13.0   13.0
 11 2097.105781 6.920E-26 5.400E-01.07400.406 2764.69730.57-.003009          0 0 1          0 1 0  8  4  4        8  4  5      444426445984672224    51.0   51.0
 11 2097.122977 9.428E-29 1.658E-01.06310.349 3879.33590.610.007100          0 3 0          0 2 0  8  4  5        7  1  6      444436443284672224    81.0   75.0
 11 2097.316188 8.233E-29 9.205E-05.08170.352 2309.73000.610.003753          0 2 0          0 1 0  6  6  1        7  1  6      544233443228712210    81.0   75.0
 11 2097.339252 9.210E-26 3.625E+00.04630.300 3141.04570.55-.006229          0 2 0          0 1 0 10  6  5        9  5  4      454426445984672224    63.0   57.0
 11 2097.367100 5.184E-23 5.893E-02.06360.326  744.06370.660.004080          0 1 0          0 0 0  9  3  7        8  0  8      684320595967662423    19.0   17.0
 11 2097.506330 2.498E-29 6.508E-01.08360.371 4408.02880.630.000894          0 3 0          0 0 1  7  7  0        6  3  3      344233443230712210    81.0   75.0
 11 2097.670358 1.388E-27 2.836E-01.07470.298 3253.73730.51-.007198          1 0 0          0 1 0 10  5  5       10  4  6      4742234433297122 8    81.0   75.0
 11 2097.745667 5.680E-28 2.506E-02.04610.221 3244.59930.370.007208          0 1 0          0 0 0 15  7  8       15  4 11      474223443331712211    81.0   75.0
 11 2097.758663 3.809E-28 1.080E-01.03380.315 3526.62790.55-.012713          1 0 0          0 1 0  9  8  1        9  7  2      4742234433287122 8    81.0   75.0
 11 2097.760559 1.275E-28 1.085E-01.03150.315 3526.62670.55-.013273          1 0 0          0 1 0  9  8  2        9  7  3      4442334432297122 9    81.0   75.0
 11 2097.943910 2.641E-26 3.097E+00.04280.281 3139.47550.55-.004029          0 2 0          0 1 0 10  6  4        9  5  5      464426443384672224    81.0   75.0
 11 2098.145984 5.860E-29 2.297E-01.03530.265 4123.28420.44-.014576          1 0 0          0 1 0 12  7  6       12  6  7      4442334432297122 9    81.0   75.0
 11 2098.156784 4.230E-29 8.563E-01.07030.333 4381.73540.570.000575          0 1 1          0 2 0  8  4  4        8  4  5      4442334432257122 7    81.0   75.0
 11 2098.248890 1.717E-26 2.549E-01.08330.399 2670.78950.57-.003409          1 0 0          0 1 0  8  4  4        8  3  5      564426303384672224    81.0   75.0
 11 2098.298668 6.373E-28 7.132E-04.08440.352 2309.73010.610.000839          0 0 1          0 1 0  6  3  3        7  1  6      4342234433257122 7    81.0   75.0
 11 2098.344630 9.908E-29 9.139E-05.04500.281 2142.59670.47-.008523          0 1 0          0 0 0 10  9  1       11  6  6      544233443231712211    81.0   75.0
 11 2098.375848 6.388E-29 4.976E+00.02470.153 4407.15770.630.000190          0 3 0          0 2 0  7  7  1        6  6  0      344436443284672224    81.0   75.0
 11 2098.488810 1.678E-28 4.355E+00.02470.153 4407.04640.630.000190          0 3 0          0 2 0  7  7  0        6  6  1      344436443284672224    81.0   75.0
 11 2098.547190 8.280E-25 3.729E-01.09550.487 1594.74630.740.002190          1 0 0          0 1 0  1  1  1        0  0  0      567626305910162224     3.0    1.0
 11 2098.777284 4.513E-28 7.559E-04.08050.352 2392.59240.61-.000778          0 0 1          0 1 0  6  4  2        7  2  5      5742234433287122 8    81.0   75.0
 11 2098.836993 9.740E-27 8.232E-03.08440.431 2251.86230.67-.006909          0 0 1          0 1 0  6  2  4        5  4  1      474426443384672224    81.0   75.0
 11 2099.476863 4.800E-26 1.263E-01.05230.311 2337.46310.570.001330          0 2 0          0 1 0  9  3  7        8  0  8      454426445984672224    19.0   17.0
 11 2099.836574 5.710E-26 5.189E-01.07970.430 2818.39770.550.000210          1 0 0          0 1 0  9  3  6        9  2  7      464426445984672224    57.0   57.0
 11 2099.969410 1.457E-24 5.568E-01.08690.421 2053.96860.81-.002289          1 0 0          0 1 0  5  3  2        5  2  3      588521305910662545    33.0   33.0
